Video Id,Comment ID,Author,Text,Likes,Time,Cleaned Text,label
3,Ugw1BdLwOd3is1s7Uh94AaABAg,@SisiraKumara-g9o,මු හොදයි මේ රටේ බයියන්ට...,0,1762905600,මු හොදයි මේ රටේ බයියන්ට,Hate
3,Ugwl1T4_F8S85Bu4urZ4AaABAg,@DulanjanaSadaruwan-h5q3n,Uva wellasse Supiri waddek adarei ❤ monaragala api,0,1762905600,uva wellasse supiri waddek adarei monaragala api,Normal
3,UgxHHJTvH1BHkP4BjY94AaABAg,@manjumanju-ru1sb,balagena hitapan gota paka rathtaram enakan topita aye chande na pako ammata hukawala ganne topi me Kala Kala ammage huthtak kiyanawa,0,1762905600,balagena hitapan gota paka rathtaram enakan topita aye chande na pako ammata hukawala ganne topi me kala kala ammage huthtak kiyanawa,Hate
3,UgwueVXABP8UaLqcGEZ4AaABAg,@jagathkarunarathne3170,එකෙන්ම සුපිරි,3,1762905600,එකෙන්ම සුපිරි,Normal
3,UgyW1BCuh6S6dKzPQhp4AaABAg,@songmusicprabash1856,වසන්ත සමරසිංහ ඇමැති ගෙ ටිකක් හුලං බැහැලා නේ😂😂,1,1762905600,වසන්ත සමරසිංහ ඇමැති ගෙ ටිකක් හුලං බැහැලා නේ,Normal
3,UgzMX8ZwOF-Js6tJGo94AaABAg,@samithatennekoon4007,"මේ බුරු චාමරයගේ පිස්සු කියවන්න වැයවෙන්නේ ජනතා සල්ලි, මුංව පාර්ලිමෙන්තුවට එව්වේ හරක් ම තමා",1,1762905600,මේ බුරු චාමරයගේ පිස්සු කියවන්න වැයවෙන්නේ ජනතා සල්ලි මුංව පාර්ලිමෙන්තුවට එව්වේ හරක් ම තමා,Normal
3,Ugx1mJEJVcTk8dy2kRd4AaABAg,@RathnasekaraRathnayakamudiyans,චාමර උඹ මේ රටට වාසනාවක්.හැබැයි ජෙප්පන්ට කරුමයක්.,4,1762905600,චාමර උඹ මේ රටට වාසනාවක් හැබැයි ජෙප්පන්ට කරුමයක්,Hate
3,UgzLfU60SkwuYnU8ukh4AaABAg,@SurangaEkanayaka-o2m,මේ වගේ මන්ත්‍ර තුමන්ලාත් අපපේ රටට අවශියයි,3,1762905600,මේ වගේ මන්ත් ර තුමන්ලාත් අපපේ රටට අවශියයි,Normal
3,UgwvBPk-UYhBLbRu2jV4AaABAg,@MalkanthiAbeynayake,අම්මෝ චාමර මහත්තයෝ කියන්න වචනයක් නැ සුපිරි,6,1762905600,අම්මෝ චාමර මහත්තයෝ කියන්න වචනයක් නැ සුපිරි,Normal
3,UgwX4fQjn5kyKMWrWq14AaABAg,@LalitKumar-o4f5j,චාමර පට්ට,5,1762905600,චාමර පට්ට,Normal
3,UgzpwkRZkTlEvd5IHDZ4AaABAg,@senarathbalasooriyabalasoo1910,"මේ යකා මොනවද මේ දොඩවන්නෙ,අපරාදෙ පාර්ලිමේන්තුවෙ වෙලාවෙ.",0,1762905600,මේ යකා මොනවද මේ දොඩවන්නෙ අපරාදෙ පාර්ලිමේන්තුවෙ වෙලාවෙ,Normal
3,UgyJKOCukx9VHWY8rWB4AaABAg,@RamyaLasanthi-p6u,❤❤❤ ❤❤,1,1762905600,,Normal
3,UgzvAe8LA4reUJhi5Mh4AaABAg,@isharasandeepa8205,Ratama goda danawa aiye me anduwa charamara bro oya ke geheuwata ahanda aya ne,0,1762905600,ratama goda danawa aiye me anduwa charamara bro oya ke geheuwata ahanda aya ne,Normal
3,UgxRYLoiBSTWulFt8j54AaABAg,@kumarasilva1395,He is wasting the time.. we have to spend millions of money for a parliament session.. so this is wasting our tax money ..,0,1762905600,he is wasting the time we have to spend millions of money for a parliament session so this is wasting our tax money,Normal
3,UgwH5HekjcuXBazTlSB4AaABAg,@anandaathukorala5266,paw wasanthage athal eka.,0,1762905600,paw wasanthage athal eka,Normal
3,UgxK0lzcrKDXQeVxAqR4AaABAg,@BihangaAnuhas,අපේ ගමෙ සර් 2:19,1,1762905600,අපේ ගමෙ සර්,Normal
3,UgyDlkft458tcFaWZ-x4AaABAg,@DammikaWalpola-k4n,Deshalana parinathabawa akka athi athdekeem..,0,1762905600,deshalana parinathabawa akka athi athdekeem,Normal
3,Ugy_LaYLVZXCDbhKycd4AaABAg,@nayanasaputanthri5466,excellent❤️❤️,5,1762905600,excellent,Normal
3,UgwlTloHRrvx08sksy14AaABAg,@ajithkumara2401,"Chamara karumeta  Desapalana 
Karayek Une
E Laga Athme Naluwek  Weyai",0,1762905600,chamara karumeta desapalana karayek une e laga athme naluwek weyai,Hate
3,UgxuCfWMqbnhaVYgsTZ4AaABAg,@ajithkumara2401,"Mama  U N p  karayek
Newe .Sujiwa.Serasinghe mathithuma Hoda Manussayek ❤❤❤❤",0,1762905600,mama u n p karayek newe sujiwa serasinghe mathithuma hoda manussayek,Hate
3,UgxyGSWuPRYMJHc87BN4AaABAg,@shamshardmarikkar653,Appiriyay mey wagey aya uththareethara sabawata yawana noogath pisso thawa lankawey innawaney..chik witharak kisi ugath kamak nathi 3.50 baanda mung...mung hondai bajar ekey badu adinna,0,1762905600,appiriyay mey wagey aya uththareethara sabawata yawana noogath pisso thawa lankawey innawaney chik witharak kisi ugath kamak nathi baanda mung mung hondai bajar ekey badu adinna,Hate
3,UgwytJOnQJeycT1gjEt4AaABAg,@menson1352,බදුල්ලේ ම්නිස්සු අනාගතය බලලා එව්ව සුපිරි බුලට් එක❤,4,1762905600,බදුල්ලේ ම්නිස්සු අනාගතය බලලා එව්ව සුපිරි බුලට් එක,Normal
3,UgzmEbD6us5158P4Tqp4AaABAg,@pradeepnadeera-d6g,🎉🎉🎉🎉🎉🎉🎉❤❤❤❤,1,1762905600,,Normal
3,UgwQCwDnNC3t6SympZ14AaABAg,@skg9581,ELA KIRI 👍👍👍NIYAMA URA GON PAKAYA MUNTA DUNNITH APITA WALE WAL NEEE..!!!.MU WAGEMA LANKAWE TAMATH GON PAKAILA TIKAK INNA BAWA OENAWA.LAJJAI YAKO..URANGE GU URO😂😂😂,0,1762905600,ela kiri niyama ura gon pakaya munta dunnith apita wale wal ne mu wagema lankawe tamath gon pakaila tikak inna bawa oenawa lajjai yako urange gu uro,Hate
3,UgwAmg3nhJDxzd9mwrp4AaABAg,@priyanthasamarasingha2275,Pala වසා badu කාරයා 😂😂😂,0,1762905600,pala වසා badu කාරයා,Normal
3,Ugy9NO70tXdR42KzxwZ4AaABAg,@diliphewawellalalage4196,වසන්ත තෝ බොරු කියන්ඩ එපා මට පේන්නෙ මුට ඉතුරු ටිකත් පේන්නැද්ද කොහෙද,1,1762905600,වසන්ත තෝ බොරු කියන්ඩ එපා මට පේන්නෙ මුට ඉතුරු ටිකත් පේන්නැද්ද කොහෙද,Normal
3,UgzYakDgZFoROIH57bR4AaABAg,@skg9581,TOPI HODATA APITA ARIYA PUKEEE😂😂😂 KALAKANNI GU URA.. TOGE HATI BALAPANKO LAJJAI..  HORA KALA KALA..!!! LABANA AURUDDE PUKA TAMAI..😂😂😂,0,1762905600,topi hodata apita ariya puke kalakanni gu ura toge hati balapanko lajjai hora kala kala labana aurudde puka tamai,Hate
3,Ugx2iPGZsQBvFUVHXtV4AaABAg,@nishanthagunasekara-k1e,niyamai bro,0,1762905600,niyamai bro,Normal
3,Ugw0ed2VGSyJALDzWIZ4AaABAg,@msiipeditz,අප්පිරියයි පෙරේත බලලු බයි ටොයි හැඨ්හිකරේ ආයෙ මේ ආන්ඩුව වැටෙන්නෙ නෑ බය වෙන්න එපා,1,1762905600,අප්පිරියයි පෙරේත බලලු බයි ටොයි හැඨ්හිකරේ ආයෙ මේ ආන්ඩුව වැටෙන්නෙ නෑ බය වෙන්න එපා,Hate
3,UgxuITeuMmNTRywrkMx4AaABAg,@skg9581,BADULLA VITARK NEWEI PAKO LANKAWA EKAMA RATAK..TOPI WAGE GON URANTA CHANDE DENA HON H..PUTALATA PUKE INDAN PISSU😂😂😂😂,0,1762905600,badulla vitark newei pako lankawa ekama ratak topi wage gon uranta chande dena hon h putalata puke indan pissu,Hate
3,UgyvGhzFXhd2On58RJJ4AaABAg,@skg9581,MU GU KANA URA.. DAN GONNU VIKKA PAKO.. APITH BADULLE.. GU KAPU KALE IWARAI.. WAL BAILA GAHANNE NATIWA PALA PAKO.. 😂😂😂 GU H. PUTA.. 76TISEE TOPI HIKUWADA..????,0,1762905600,mu gu kana ura dan gonnu vikka pako apith badulle gu kapu kale iwarai wal baila gahanne natiwa pala pako gu h puta tisee topi hikuwada,Hate
3,UgwObQihM340Cs_T-Yp4AaABAg,@NelsansumanaBandara,"අනුරාධපුර කලින් ගැහුවෙත් හොඳම ටම දැන් යින්න විපක්ෂ ට සංවර්ධනය නැත
Thanks අනුරාධපුර ගැන කතා කරාට",2,1762905600,අනුරාධපුර කලින් ගැහුවෙත් හොඳම ටම දැන් යින්න විපක්ෂ ට සංවර්ධනය නැත thanks අනුරාධපුර ගැන කතා කරාට,Normal
3,Ugx4uEZpVIA_IQV9hHh4AaABAg,@ManjulaAbeysundara,දැන් තොපි කාල කාලා අම්මට ඔහු කන්නට මෙතන කතාන්දර කැරියෝ කැරච්චාමර සම්පතක්,0,1762905600,දැන් තොපි කාල කාලා අම්මට ඔහු කන්නට මෙතන කතාන්දර කැරියෝ කැරච්චාමර සම්පතක්,Hate
3,UgzgRgsVtp9Hcsm5z7B4AaABAg,@wasanthaherath2012,මට.උබට.චන්දෙ.දෙන්න.විදියක්.නැහැ.මම.කුරුණැගලනෙ.❤❤❤❤,1,1762905600,මට උබට චන්දෙ දෙන්න විදියක් නැහැ මම කුරුණැගලනෙ,Normal
3,UgyKLgBae9DkUVlBojB4AaABAg,@UdayaUpul,Thopl.hamanunada.gon.pakayo,0,1762905600,thopl hamanunada gon pakayo,Hate
3,UgwAFuHErL4VNZ2qzAN4AaABAg,@amangiseneviratne6017,Wasantha fail.,0,1762905600,wasantha fail,Normal
3,UgwxKA1xoqT2uA9Dyid4AaABAg,@SmamarasuriyaAmarasuriya,"Oyata, anitpara,oyata,chanda,Aya denne,Neha,chamara,",0,1762905600,oyata anitpara oyata chanda aya denne neha chamara,Normal
3,Ugx5DvSLs_Z2cAc9dJJ4AaABAg,@Lankanlife,බදුල්ලේ නූගත් බඩ තඩියා.. මී වස්සා,0,1762905600,බදුල්ලේ නූගත් බඩ තඩියා මී වස්සා,Hate
3,UgzRKnMDjGyrMEecCAh4AaABAg,@shanthichandrika-v5p,Chamaraga.kathawa.watenwa.namuth.ma.boru.karaya.katha.appreyai.🥱🥱🤪🤪🤮🤪🤮🤮🤮,0,1762905600,chamaraga kathawa watenwa namuth ma boru karaya katha appreyai,Hate
3,UgyYwEi60wCfbUp70PR4AaABAg,@DinushaGunawardhana-s2k,Ubata tiyena ekama prsne samantha widyarathne,0,1762905600,ubata tiyena ekama prsne samantha widyarathne,Normal
3,UgzoyhPsti8NbzkyeM14AaABAg,@DinushaGunawardhana-s2k,Janathawage paththe edala😂😂😂😂😂😂😂.,0,1762905600,janathawage paththe edala,Normal
3,UgxwoiJlze_fVf6ZaWN4AaABAg,@SameeraSandaruwan-el3jv,Thpoi hadanna epei aurudu ganak mahindage gu kewe,0,1762905600,thpoi hadanna epei aurudu ganak mahindage gu kewe,Hate
3,UgxQeZSJtyMivueSz-x4AaABAg,@beetgroot8959,ලොකු ලොකු බලාපොරොත්තු නෑ වසන්ත සමරසිංහ හිරේ යනවා බලන්න ආසයි. 😊,3,1762905600,ලොකු ලොකු බලාපොරොත්තු නෑ වසන්ත සමරසිංහ හිරේ යනවා බලන්න ආසයි,Normal
3,Ugx2cHV9BFIWVE61gQF4AaABAg,@AmilaEresh-t1r,මුන් කවද්ද ජනතාව වෙනුවෙන් හිටියේ,3,1762905600,මුන් කවද්ද ජනතාව වෙනුවෙන් හිටියේ,Hate
3,UgxAaWA0MiHYqo6GXHR4AaABAg,@nimaljayasiri6065,මිනීමරපු උන්ගේ පච වලට තව මොනවා රෑවටෙන්නද .....ලපයා තරම් පචයෙක් දෑකලා තිබෙනවද...?,0,1762905600,මිනීමරපු උන්ගේ පච වලට තව මොනවා රෑවටෙන්නද ලපයා තරම් පචයෙක් දෑකලා තිබෙනවද,Hate
3,UgzNBIyxRb2EROmX0j14AaABAg,@w.m.nissankaweerakoon4887,"චමර සම්පත් මැතිතුමාට ගොඩාක් පින්...
අනුරාධපුර ජනතාව ගැන පාර්ලිමේන්තුවේ කථා කලාට...
ඇහුනමයි අනුරාධපුර ජනතාව ගැන කථා කරනවා",27,1762905600,චමර සම්පත් මැතිතුමාට ගොඩාක් පින් අනුරාධපුර ජනතාව ගැන පාර්ලිමේන්තුවේ කථා කලාට ඇහුනමයි අනුරාධපුර ජනතාව ගැන කථා කරනවා,Normal
3,Ugy9o_pJn4fsxtiLxXN4AaABAg,@PriyaArchchi,ඔයාත් තව ටික දවසකින් ජම්පරය අදින්න වෙන්නෙ ..,0,1762905600,ඔයාත් තව ටික දවසකින් ජම්පරය අදින්න වෙන්නෙ,Normal
3,Ugy4RUwQzQekMAWO9KZ4AaABAg,@KanishkaLakshan-ur2dt,සුජිව කියන්නේ මහනුවරින් ආවා කඩුවෙලට බනානා බෙදලා බයිලා ගහලා මාරු උනා බනානා සුජි නියම කෙනා තමයි සජි පුතාගේ හිරු පායන්නේ කවද්ද කියපල්ලා දන්න එකෙක් හිරුණිකා රනිල්ල්ල්ල්  කොහෙද ඉන්නේ හිරු ඔයා,0,1762905600,සුජිව කියන්නේ මහනුවරින් ආවා කඩුවෙලට බනානා බෙදලා බයිලා ගහලා මාරු උනා බනානා සුජි නියම කෙනා තමයි සජි පුතාගේ හිරු පායන්නේ කවද්ද කියපල්ලා දන්න එකෙක් හිරුණිකා රනිල්ල්ල්ල් කොහෙද ඉන්නේ හිරු ඔයා,Normal
3,UgxeCterYjxvMcMa9cN4AaABAg,@freedomis8551,Bosaa😂❤❤,0,1762905600,bosaa,Normal
3,Ugx87vzAbbv0mgiia-N4AaABAg,@RenukaSooriyaarachchi,Niyamai චාමර bado කතා nam කතා කියන්නේ මේවාට ne good   good,7,1762905600,niyamai චාමර bado කතා nam කතා කියන්නේ මේවාට ne good good,Normal
3,UgxH2FcyiXzRUxBs_zx4AaABAg,@sunimalfernando4402,Catacevat kiuanava edennama😂,0,1762905600,catacevat kiuanava edennama,Normal
3,Ugym_BJ4z6d2RXzLpmF4AaABAg,@Gaminikumara51,බල්ලෝ බුරති තවලම ඇදෙති,1,1762905600,බල්ලෝ බුරති තවලම ඇදෙති,Normal
3,Ugwfz6tLohiJl3mgCLR4AaABAg,@DisnaPrasangika,"සුපිරි චරිත 
චාමර සම්පත් දසනායක",37,1762905600,සුපිරි චරිත චාමර සම්පත් දසනායක,Normal
3,UgyZU6cS053QNk9MUvt4AaABAg,@idusararusith,Supiriyak ❤,1,1762905600,supiriyak,Hate
3,UgwF-MfBv9qmeLXrIzJ4AaABAg,@HindikaSuresh,ජයවේවා චාමර සමිපත් මැතිතූමා,20,1762905600,ජයවේවා චාමර සමිපත් මැතිතූමා,Normal
3,UgzedIkRAv-T0eDo7j54AaABAg,@shariqmirzaa,Pissa,0,1762905600,pissa,Normal
3,Ugxzscb9iqL_rT5pms94AaABAg,@MisbahMisbah-y2d,Chaamara  oyaa  niyameta denawa  bokken denawa  Machan. No talk rajaya.,4,1762905600,chaamara oyaa niyameta denawa bokken denawa machan no talk rajaya,Normal
3,UgxxGhP2kqLZypXlnrt4AaABAg,@WasanthaSamarawikrama-v9w4j,එක කතාවකට ගරුකරනව තාම අනුරාධපුරට දැනෙන වැඩක් කරල නැ අපි ජනතාව විදිහට ලොකු බලාපොරොතතු තියාගෙන බලාගෙන ඉන්නව කාලය වේගයෙන් ගෙවිල යනව  චාමර කියපුදේ හරි  වැඩිහරියක් මැතිඇමති වරුන්ගේ.බලප්‍රදේසය අපිත් ඉල්ලන්නේඉක්මනින් වැඩ පටන්ගන්න කල්මර මර ඉන්න එපා..,7,1762905600,එක කතාවකට ගරුකරනව තාම අනුරාධපුරට දැනෙන වැඩක් කරල නැ අපි ජනතාව විදිහට ලොකු බලාපොරොතතු තියාගෙන බලාගෙන ඉන්නව කාලය වේගයෙන් ගෙවිල යනව චාමර කියපුදේ හරි වැඩිහරියක් මැතිඇමති වරුන්ගේ බලප් රදේසය අපිත් ඉල්ලන්නේඉක්මනින් වැඩ පටන්ගන්න කල්මර මර ඉන්න එපා,Normal
3,UgxfJ55uE1ZI3p2CRmZ4AaABAg,@navodasandamini4789,ගොබ්බචාමරයා,0,1762905600,ගොබ්බචාමරයා,Normal
3,UgxLfElwZ1g1S94jGWN4AaABAg,@ChristopherSepion,චාමර ඉතින් කවදත් එළ,3,1762905600,චාමර ඉතින් කවදත් එළ,Normal
3,UgwYxIAKOJ7WUdU-mnN4AaABAg,@ChinthanaJayathilaka-wx9jb,පාට්ට චකිතයක්,0,1762905600,පාට්ට චකිතයක්,Normal
3,UgwMpRaZzez6N8X3v-l4AaABAg,@chandanimct3580,නියමයි නියමයි ❤❤❤❤❤❤❤❤❤❤❤❤❤ 😂😂😂😂😂😂😂😂😂,7,1762905600,නියමයි නියමයි,Normal
3,Ugx2zL9qAFyIwaXsd0N4AaABAg,@GayanKuamra,මාලිමාව සාපයක් 😬,9,1762905600,මාලිමාව සාපයක්,Hate
3,UgxCedWRzky2JjpYi754AaABAg,@ChinthanaJayathilaka-wx9jb,වසන්ත ඉවරයි අය ඕකට අනුරාධපුර ඡන්ද නැ. දන්න කෙනෙක්වත් දාන්න දෙන්නෙ නෑ,25,1762905600,වසන්ත ඉවරයි අය ඕකට අනුරාධපුර ඡන්ද නැ දන්න කෙනෙක්වත් දාන්න දෙන්නෙ නෑ,Hate
3,UgxBXn1X9tYWtg-YlA54AaABAg,@vijayanthiiddawela5240,ඔයා කොහොමත් බලුවැඩම තමයි කරන්නෙ....🤣🤣🤣🤣,0,1762905600,ඔයා කොහොමත් බලුවැඩම තමයි කරන්නෙ,Normal
3,UgytSZS5Whi6oVAJtfF4AaABAg,@PradeepPushpakumara-d5o6i,Supirima manussayek,0,1762905600,supirima manussayek,Normal
3,Ugy-qBGnUJBdnRK60fl4AaABAg,@damayanthinonis6942,බඩ kapa ගන්න වෙනවා අනිවාර්යෙන්,6,1762905600,බඩ kapa ගන්න වෙනවා අනිවාර්යෙන්,Normal
4,UgyrJbxv248haDxFCSl4AaABAg,@sadunsuranga9077,බලය හදල දීල තියෙනව අපි ජනතාව..  කොහොම කිව්වත් විශ්වාස කරන්න බෑ   සමහර නිළධාරීන් ඉන්නව ගේමක ගහගන්නම බලාගෙන.. නීතියක් හදල මේව වෙනස් වෙන්නම ඕන ස්ථිරවම,1,1764288000,බලය හදල දීල තියෙනව අපි ජනතාව කොහොම කිව්වත් විශ්වාස කරන්න බෑ සමහර නිළධාරීන් ඉන්නව ගේමක ගහගන්නම බලාගෙන නීතියක් හදල මේව වෙනස් වෙන්නම ඕන ස්ථිරවම,Normal
4,UgzAN5YWHzboMvRgF194AaABAg,@nalanihettiarachchi-d1y,Sangith kawadath  apae paththa,0,1764288000,sangith kawadath apae paththa,Normal
4,UgwupKgHGG6UQHvGw4V4AaABAg,@cloud7034,issara idnma asama charithayak Sangeeth Ayya 🥰,0,1764288000,issara idnma asama charithayak sangeeth ayya,Normal
4,UgxJnWLieoSfnqWKund4AaABAg,@emskekanayaka8594,❤❤❤නිවැරැදි නායකත්වය තුළින්....ජය ගැනීම .මෙ විදියට රටට ආදරය කරන විෂය පථය දැනුම හරවත් ලෙස සමිබන්ධ වීම ඇහුන් කමි දීම...හරිම වැදගත්..ආනාගත දරුවන් මෙ ආපරාද වලින් බෙරා ගැනීමට සහාය දෙමු ❤,20,1764288000,නිවැරැදි නායකත්වය තුළින් ජය ගැනීම මෙ විදියට රටට ආදරය කරන විෂය පථය දැනුම හරවත් ලෙස සමිබන්ධ වීම ඇහුන් කමි දීම හරිම වැදගත් ආනාගත දරුවන් මෙ ආපරාද වලින් බෙරා ගැනීමට සහාය දෙමු,Normal
4,UgwNPbrgndlTz8HmGox4AaABAg.APynWutvUUnAPz2oBXD-A4,@Unstoppable353,​@JanithaGanegala🤣👍 සිංහල ක්ලාස් එකකට පලයන් ඉස්සෙල්ලා,0,1764288000,janithaganegala සිංහල ක්ලාස් එකකට පලයන් ඉස්සෙල්ලා,Normal
4,UgxgYIsCwv3JOnVBfOV4AaABAg,@JanaminaSuwendra,නමසිය වීසී දාහතක් ලු ඇත්ත වශයෙන්ම කීයක්ද බං මේ,0,1764288000,නමසිය වීසී දාහතක් ලු ඇත්ත වශයෙන්ම කීයක්ද බං මේ,Normal
4,UgyNm7eUug7YgJhjHa54AaABAg,@HiranFernando-d5u,Aiyo police baila 😮,0,1764288000,aiyo police baila,Hate
4,UgyutYcuh9LrOLiEkO54AaABAg,@Mohamed_Akeel,"No Drugs 🚫
Free Srilanka🌟",0,1764288000,no drugs free srilanka,Normal
4,Ugw9sx0qi84pyL7UGYt4AaABAg,@mahidilush3144,❤❤akd,1,1764288000,akd,Normal
4,UgyFTba-ax9VrScY3el4AaABAg,@maheshwijew,සංගීත් කියන්නෙ අනුරලා 3% කාලෙ ඉඳලම හිටපු කෙනෙක් ❤🎉,0,1764288000,සංගීත් කියන්නෙ අනුරලා කාලෙ ඉඳලම හිටපු කෙනෙක්,Normal
4,UgyTDU41WpFW0yIqNfd4AaABAg,@chalith177,මෙහෙම කරන්න එපා බඩු හිඟ වුනාම අපි ගහන්නෙ මොනව ද,0,1764288000,මෙහෙම කරන්න එපා බඩු හිඟ වුනාම අපි ගහන්නෙ මොනව ද,Normal
4,Ugx2P2gDDjbqjWMHzqR4AaABAg,@SuduPutha-y7e,Maru❤,0,1764288000,maru,Normal
4,UgyNLFK-NwPRQL0vxgF4AaABAg,@sampremiergrassaus7362,"Hope this president and his team will create a drug free bright future for your child. Thanks Police, Navy and all other forces",0,1764288000,hope this president and his team will create a drug free bright future for your child thanks police navy and all other forces,Normal
4,UgyoMT8S3gC635nkKIt4AaABAg,@nilanthidompage9837,"සංගීත් කලාකරුවානෙනි ඔබ මීට කලිනුත් ඔය දේ කීවා මට මතකයි        ජනාධිපතිතුමනි නීති හදලා ඔය කියූ ආකාරයෙන් මත්කුඩු ද්‍රව්‍ය විනාශ කරන්න මිනිසුන්ට පේන්න.... අන්න එදාට මුළු රටේම මිනිසුන් සතුටු වෙනවා වගේම ජනාධිපතිතුමනි ඔබට  ගරු කරයි ඔබව ඉතාමත් හොඳින් විස්වාසය කරයි......
මේ කුඩු අයිස් වසංගතය මගේ රටින් අළු දූවිලි ලෙස විනාශ වේවා🙏🌷",1,1764288000,සංගීත් කලාකරුවානෙනි ඔබ මීට කලිනුත් ඔය දේ කීවා මට මතකයි ජනාධිපතිතුමනි නීති හදලා ඔය කියූ ආකාරයෙන් මත්කුඩු ද් රව් ය විනාශ කරන්න මිනිසුන්ට පේන්න අන්න එදාට මුළු රටේම මිනිසුන් සතුටු වෙනවා වගේම ජනාධිපතිතුමනි ඔබට ගරු කරයි ඔබව ඉතාමත් හොඳින් විස්වාසය කරයි මේ කුඩු අයිස් වසංගතය මගේ රටින් අළු දූවිලි ලෙස විනාශ වේවා,Normal
4,Ugzb_SfHUz8T8ue2Vt54AaABAg,@Pira.89,කාලයක් තිස්සෙ ප්‍රශ්ණයක් වෙලා තිබ්බ දෙයක් සංගීත් මහත්තයා හින්දා විසදෙන්නයි යන්නෙ. ජයවේවා,0,1764288000,කාලයක් තිස්සෙ ප් රශ්ණයක් වෙලා තිබ්බ දෙයක් සංගීත් මහත්තයා හින්දා විසදෙන්නයි යන්නෙ ජයවේවා,Normal
4,UgztMVS_8zMxVhNDEk94AaABAg,@MohamedRamlan-f2n,Nimal lansa & reno silva ( hiru tv) danduvam monavadha???,0,1764288000,nimal lansa reno silva hiru tv danduvam monavadha,Normal
4,Ugyeg1abBJiO2rPR__B4AaABAg,@rangachanaka8856,Good job 🎉.මත්ද්‍රව්‍ය වලට විතරක් නෙමෙයි හැම දේටම තද නීති ගේන්න ඕන.නීතිය අංක එක වෙන්න ඕන.එතකොට ඔය හොර වැඩ්ඩො කියල හිතන් ඉන්න ඔක්කොම ලඟ බුඳි,0,1764288000,good job මත්ද් රව් ය වලට විතරක් නෙමෙයි හැම දේටම තද නීති ගේන්න ඕන නීතිය අංක එක වෙන්න ඕන එතකොට ඔය හොර වැඩ්ඩො කියල හිතන් ඉන්න ඔක්කොම ලඟ බුඳි,Normal
4,UgxSbt5e5WaWoFjE_Wh4AaABAg.APxZwp9vyq-APxm3qd3tQM,@DushanthaBandara-t4d,​ @amilaabeysundara4631 පල ගිහිං නෑමොලයටයි පුතානෝටයි කියපං ගොං බයියා,0,1764288000,amilaabeysundara පල ගිහිං නෑමොලයටයි පුතානෝටයි කියපං ගොං බයියා,Hate
4,Ugyon9DyzU11b4fg_LF4AaABAg,@KcuKumara,Sangith aiye oya niyamai oya kiyana de wenne oni❤❤❤❤,0,1764288000,sangith aiye oya niyamai oya kiyana de wenne oni,Normal
4,Ugx3dzRW1L69FZkyh6Z4AaABAg,@samithalokubaranage5923,Police prakashakqge wachana 5kata sar sar kiyanava...hodatama wedie..😅😅😅,0,1764288000,police prakashakqge wachana kata sar sar kiyanava hodatama wedie,Normal
4,UgwEYwV1cBeWu0gRbSh4AaABAg,@ThisalIndrachapa-z3u,❤❤❤❤❤ honorable mr.president AKD❤❤❤,1,1764288000,honorable mr president akd,Normal
4,Ugw07rvlxWHsfqHNO5B4AaABAg,@shehandilshanka6492,ජය වේවා සංගිත් මාමේ❤,0,1764288000,ජය වේවා සංගිත් මාමේ,Normal
4,UgwoD0gc0iMJr0Kvh-p4AaABAg.APxePV8Ust3APyl-DYsc1f,@savithreesirisena4857,Agree,2,1764288000,agree,Normal
4,Ugylc5CJV2dkdpk4PVl4AaABAg,@dinushikaPiyarathna,අලුත් නීතිය ට එකගයි👍👍👍👍👍👍,0,1764288000,අලුත් නීතිය ට එකගයි,Normal
4,UgzilU-5XKv7XKNvQNd4AaABAg.APxXArcgHDlAPxemrZry-K,@anammanambukiyerasakatha6165,​ @tunesbro_official අනිවාර්යයෙන්ම,6,1764288000,tunesbro official අනිවාර්යයෙන්ම,Normal
4,UgzkEFqAkKfxhjzDKSh4AaABAg,@sakuraenterprises593,AKD best ❤❤❤,0,1764288000,akd best,Normal
4,UgyLbh2loVZwHCO_F1J4AaABAg,@DileepaRasanjana,සංගීත් සුපිරි .අහිංසක අම්මලත් අහන්නේ ඔය ගැන ඔවට මොකද වෙන්නේ කියන එක❤❤,0,1764288000,සංගීත් සුපිරි අහිංසක අම්මලත් අහන්නේ ඔය ගැන ඔවට මොකද වෙන්නේ කියන එක,Normal
4,Ugym33jibs2veQpq6-N4AaABAg,@AnuMadu-l2s,දැඩ් දඩුවම් ගේන්න නීති හදන්න ඕන.ඊයේ හිරේ දාපු එකා හෙට නිදහස් අයෙත්  ඇව්ත් ඊට වඩා කුඩු ගහනවා විකුණනවා,0,1764288000,දැඩ් දඩුවම් ගේන්න නීති හදන්න ඕන ඊයේ හිරේ දාපු එකා හෙට නිදහස් අයෙත් ඇව්ත් ඊට වඩා කුඩු ගහනවා විකුණනවා,Normal
4,UgyqAQ5KvdSJ4OS3rzF4AaABAg,@SSalaruuu-zs5ni,sangeth❤❤❤,0,1764288000,sangeth,Normal
4,UgxnTwfTkBLsw7QvtBd4AaABAg,@nilanthifernando2168,සංගිත් අයියාට ස්තූතියි.👍❤️,123,1764288000,සංගිත් අයියාට ස්තූතියි,Normal
4,UgzSsMxMu2DBm9HbvpR4AaABAg,@taniyagunarathna2714,"Why until march, please do it within  in two weeks",0,1764288000,why until march please do it within in two weeks,Normal
